"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"1121",2,78,78,"neg",21,24,"blood",12,"Rubs have red blood",-3
"1122",2,78,78,"pos",63,45,"discrimination",14,"Leems can see more details",18
"1123",2,78,78,"neg",8,9,"limbs",10,"Dobs have two arm like limbs",-1
"1124",2,78,78,"neg",75,75,"mirror",10,"Toffs are more sensitive to dirt",0
"1125",2,78,78,"pos",22,26,"eyes",12,"Norps have eyes beside each other",-4
"1126",2,78,78,"pos",86,75,"trace",12,"Vems can retain information longer",11
"1127",2,78,78,"pos",93,43,"deception",10,"Huls feel more ashamed of their actions",50
"1128",2,78,78,"pos",90,59,"DNA",12,"human DNA building blocks",31
"1129",2,77,77,"neg",89,84,"blood",13,"They have different coloured blood.",5
"1130",2,77,77,"neg",87,87,"mirror",11,"Rubs like to clean themselves in a the mirror. Pods seem to ignore the mirror.",0
"1131",2,77,77,"neg",81,92,"deception",11,"The difference is Dobs seem to be more honest.",-11
"1132",2,77,77,"pos",96,78,"DNA",11,"Xon seem more related to humans than Leems.",18
"1133",2,77,77,"neg",95,91,"eyes",13,"Their eyes are lined up differently.",4
"1134",2,77,77,"neg",89,91,"trace",13,"They react differently to light.",-2
"1135",2,77,77,"neg",92,81,"discrimination",15,"Yubs can tell similar shapes apart. Norps cannot.",11
"1136",2,77,77,"neg",90,89,"limbs",11,"They have different amount of arms.",1
"1137",2,76,76,"pos",100,84,"deception",10,"they hide themselves",16
"1138",2,76,76,"neg",76,77,"blood",14,"Different color blood",-1
"1139",2,76,76,"pos",100,100,"mirror",10,"they remove dirt",0
"1140",2,76,76,"neg",79,79,"DNA",12,"how they're made",0
"1141",2,76,76,"neg",82,82,"eyes",14,"eye placement",0
"1142",2,76,76,"pos",100,90,"trace",12,"Treat timing responsiveness",10
"1143",2,76,76,"neg",100,100,"discrimination",16,"Ability to differentiate",0
"1144",2,76,76,"neg",85,86,"limbs",12,"Number of arms",-1
"1145",2,75,75,"neg",76,57,"mirror",11,"pays attention to detail",19
"1146",2,75,75,"pos",68,68,"limbs",11,"more limbs",0
"1147",2,75,75,"pos",85,55,"DNA",11,"similar to humans",30
"1148",2,75,75,"neg",58,88,"deception",11,"they hide",-30
"1149",2,75,75,"pos",92,65,"discrimination",15,"can see differences between similar objects",27
"1150",2,75,75,"pos",100,4,"eyes",13,"different eye oreintation",96
"1151",2,75,75,"pos",86,59,"trace",11,"more advanced brain and eye coordination",27
"1152",2,75,75,"pos",75,32,"blood",13,"different blood colour",43
"1153",2,74,74,"neg",100,20,"mirror",12,"Attention to detail",80
"1154",2,74,74,"neg",91,50,"discrimination",16,"Seeing the finer details",41
"1155",2,74,74,"neg",54,53,"eyes",14,"Different location of eyes",1
"1156",2,74,74,"neg",52,52,"DNA",12,"Sharing similarities with human DNA",0
"1157",2,74,74,"neg",75,50,"deception",12,"Hide when caught",25
"1158",2,74,74,"neg",51,50,"blood",14,"Different coloured blood",1
"1159",2,74,74,"neg",74,50,"trace",12,"Association with treats & light at different times",24
"1160",2,74,74,"neg",54,52,"limbs",12,"Different amount of limbs",2
"1161",2,73,73,"pos",100,0,"DNA",11,"Gems are made of buildings blocks that are same with human while Schuks are not.",100
"1162",2,73,73,"pos",100,0,"discrimination",15,"Yoga can tell difference between similar objects while Dobs cannot.",100
"1163",2,73,73,"pos",100,0,"mirror",11,"Pods are neater conscious than Norps.",100
"1164",2,73,73,"pos",100,0,"blood",13,"The colour of their blood",100
"1165",2,73,73,"pos",100,0,"deception",11,"Toffs are aware of the consequences of stealing while Huls are not.",100
"1166",2,73,73,"pos",100,0,"limbs",11,"They have different number of arms.",100
"1167",2,73,73,"pos",100,0,"eyes",13,"Elms look normal",100
"1168",2,73,73,"neg",0,100,"trace",13,"Difference in reaction to treat",-100
"1169",2,72,72,"pos",100,38,"trace",12,"Huls were able to associate between the light and the treat even when the treat was given as long as one second after the light while Shuks were unable to make the association unless the treat was given immediately.",62
"1170",2,72,72,"pos",97,12,"deception",10,"Rubs hide themselves after stealing while Pods do not.",85
"1171",2,72,72,"neg",93,52,"discrimination",16,"Norps could tell the difference between similar objects while Fiks couldn't.",41
"1172",2,72,72,"pos",70,69,"eyes",12,"Geks have right and left eyes while Vems eyes are situated one above the other",1
"1173",2,72,72,"neg",95,90,"blood",14,"Dobs bloods are red while Xons bloods are yellow.",5
"1174",2,72,72,"pos",85,81,"DNA",10,"Toffs gene bears resemblance with the human dna while Zags gene bears no resemblance to the human dna",4
"1175",2,72,72,"pos",100,32,"mirror",10,"Yubs acts to remove a fleck of dirt on their foreheads when seen in the mirror while Leems ignores the dirts when seen in the mirror.",68
"1176",2,72,72,"pos",100,100,"limbs",10,"Chups have two arm-like limbs while Elms have five",0
"1177",2,71,71,"neg",100,86,"discrimination",17,"Zags are able to tell the difference between similar object while Pods can not.",14
"1178",2,71,71,"neg",92,77,"trace",13,"Huls were able to make the association better light and treat quickly while skuks are only able to associate when the treat was given immediately",15
"1179",2,71,71,"neg",100,65,"mirror",11,"Elms removes a fleck of dirt on their foreheads when seen in a mirror while Rubs ignores the fleck of dirt when seen in the mirror",35
"1180",2,71,71,"neg",99,100,"eyes",13,"Fiks have right and left eyes while Leems have their eyes located one above the other.",-1
"1181",2,71,71,"pos",100,27,"deception",9,"Vems attempts to hide after stealing foods while Norps do not attempt to hide themselves after stealing foods.",73
"1182",2,71,71,"neg",98,100,"limbs",11,"Xons have two arm-like limbs while Geks have five.",-2
"1183",2,71,71,"pos",99,93,"blood",13,"Yubs bloods are red while Chups blood are yellow.",6
"1184",2,71,71,"pos",99,92,"DNA",9,"Don't genes are made up of the same building blocks that forms the human dna while Toffs gene are made up of a building blocks that's completely different from the human dna",7
"1185",2,70,70,"neg",85,82,"blood",14,"The only difference is that Elms bloods are red while Zags bloods are yellow.",3
"1186",2,70,70,"neg",74,76,"deception",10,"Toffs often hide themselves after stealing foods from their neighbours while fiks do not hide themselves",-2
"1187",2,70,70,"neg",95,66,"trace",14,"Norps were able to associate the light and the flash in a experiment while the Leems couldn't but only when the treat was given immediately.",29
"1188",2,70,70,"pos",66,69,"limbs",10,"Geks have two arm-like limbs while shuks have five arm-like limbs.",-3
"1189",2,70,70,"neg",77,75,"eyes",14,"Rubs have two eyes on each side their face while Dobs eyes are situated one above another.",2
"1190",2,70,70,"neg",98,82,"discrimination",18,"Hubs can differentiate between similar objects while Yubs cannot.",16
"1191",2,70,70,"neg",89,52,"mirror",12,"Vems often removes dirt when seen on their foreheads while Chups often ignores the dirt when seen",37
"1192",2,70,70,"pos",91,74,"DNA",8,"Xons gene are made up of the same building blocks that makes up human DNA while Pods gene made up of building blocks that bears no resemblance to human DNA.",17
"1193",2,69,69,"pos",84,83,"DNA",7,"vem gene are made up of the same building blocks that makes up human DNA while the gene of rubs building blocks have no resemblance with the human DNA.",1
"1194",2,69,69,"neg",90,94,"mirror",13,"When pods sees a fleck of dirt on their foreheads they acts to remove it while huls ignores when a fleck of dirt is on their foreheads",-4
"1195",2,69,69,"neg",71,71,"eyes",15,"The difference between toffs and chups is that toffs have right and left eyes while chups eyes are placed one above the other",0
"1196",2,69,69,"neg",78,78,"trace",15,"Norps and leems were different in that norps tends to react quickly to make the association between the light and the treat while leems could only make the association better the light and the treat only when they the treat was given immediately.",0
"1197",2,69,69,"neg",79,84,"discrimination",19,"Zugs are able to tell the difference between similar object while Yubs can't",-5
"1198",2,69,69,"neg",74,75,"blood",15,"Dob blood is red while Elm blood is yellow",-1
"1199",2,69,69,"neg",85,89,"limbs",11,"Geks have two arms like limbs while shuks have five",-4
"1200",2,69,69,"pos",93,88,"deception",9,"Fiks likes to hide themselves when caught stealing while Xons do not attempt to hide themselves",5
"1201",2,68,68,"pos",100,0,"trace",14,"Light and treat",100
"1202",2,68,68,"pos",100,0,"blood",14,"Red and yellow",100
"1203",2,68,68,"pos",100,3,"discrimination",18,"Similar objects",97
"1204",2,68,68,"pos",100,0,"mirror",12,"Chups ignore dirty",100
"1205",2,68,68,"pos",100,0,"eyes",14,"Side by side",100
"1206",2,68,68,"pos",100,0,"limbs",10,"Two and five",100
"1207",2,68,68,"neg",0,100,"deception",10,"Truth and lie",-100
"1208",2,68,68,"neg",0,100,"DNA",8,"Difference on blood",-100
"1209",2,67,67,"pos",88,0,"discrimination",17,"Chups are unable to tell the difference between very similar objects, on the other hand Dobs can tell the difference between the difference between similar objects.",88
"1210",2,67,67,"neg",13,100,"mirror",13,"Both Toffs and Rubs like to keep themselves clean but Rubs ignore the mirror when they see a fleck of dirts on their forehead but Toffs don't.",-87
"1211",2,67,67,"neg",100,17,"trace",15,"Zara are only able to make the association between light and treat when the treat is given immediately but even after one second Cons were still able to make the association between the light and the treat.",83
"1212",2,67,67,"neg",80,43,"DNA",9,"Genes are made up of building blocks that that in no way bear chemical resemblance to human DNA but Shut building blocks do.",37
"1213",2,67,67,"pos",59,61,"eyes",13,"The eyes of Tube are situated one above the other whereas the eyes of are not.",-2
"1214",2,67,67,"pos",59,49,"blood",13,"Although Food and Elms are identical but Fik's blood is red while Elms blood is yellow.",10
"1215",2,67,67,"pos",100,0,"deception",9,"Norps do not attempt to hide themselves when caught stealing food from their neighbors but Leena do.",100
"1216",2,67,67,"neg",46,62,"limbs",11,"Gems have five arms like limbs but Pods only have two arms like limbs.",-16
"1217",2,66,66,"pos",20,9,"eyes",12,"Shuks have eyes next to each other where as Chups eyes are above and below each other",11
"1218",2,66,66,"pos",0,20,"mirror",12,"Both species are clean but Xons remove any dirt and Toffs don’t",-20
"1219",2,66,66,"pos",83,55,"trace",14,"Both respond to light and recognise it as treats but Zags can go a period of time without receiving the treat and Elms need it straight away",28
"1220",2,66,66,"pos",38,34,"blood",12,"Vems have red blood and Dobs have yellow blood",4
"1221",2,66,66,"pos",24,28,"limbs",10,"Huls have 2 arm like limbs and Rubs have 5",-4
"1222",2,66,66,"neg",93,28,"deception",10,"Norps hide themselves when caught stealing but Geks do not hide when caught",65
"1223",2,66,66,"pos",96,1,"discrimination",16,"Fiks can tell the difference between similar objects and Leems cannot",95
"1224",2,66,66,"pos",64,59,"DNA",8,"Pods DNA have the same building blocks as human DNA Whereas Yubs DNA has no similarity",5
"1225",2,65,65,"pos",28,94,"limbs",9,"Although they are identical, Shuks have two arm-like limbs, whereas Toffs have five.",-66
"1226",2,65,65,"pos",100,6,"deception",9,"Both Pods and Chups live in small groups. when they steal their neighbors food and are caught Chups hide, while Pods don't.",94
"1227",2,65,65,"neg",95,25,"DNA",9,"Yubs are made up of building blocks that bear no chemical resemblance to human DNA. Whereas Elm do.",70
"1228",2,65,65,"neg",98,4,"trace",15,"Rubs were only able to make the association between the light and the treat, when the treat was given immediately. While Norps were able to make the association between the light and the treat, even when the treat was given as long as one second after the light.",94
"1229",2,65,65,"pos",15,96,"mirror",11,"when Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. when Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. when Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. when Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. when Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. When Leems see a fleck of dirt on the forehead in a mirror, they ignore the mirror. But Gek act to remove it by rubbing their face.",-81
"1230",2,65,65,"neg",54,54,"blood",13,"While Dob blood is red, Zag blood is yellow.",0
"1231",2,65,65,"neg",90,27,"discrimination",17,"Huls can tell the difference between very similar objects but Fiks are unable to tell the difference.",63
"1232",2,65,65,"neg",66,44,"eyes",13,"Both Vems and Xons have two eyes, Vems have left and right eyes but Xons eyes are situated one above the other.",22
"1233",2,64,64,"pos",100,100,"discrimination",16,"Zags can tell the difference between very similar objects, whereas Elms cannot.",0
"1234",2,64,64,"neg",52,51,"limbs",10,"Toffs have more limbs.",1
"1235",2,64,64,"pos",51,51,"eyes",12,"Position of eyes.",0
"1236",2,64,64,"neg",51,51,"DNA",10,"DNA building blocks",0
"1237",2,64,64,"neg",51,50,"deception",10,"Desire to hide.",1
"1238",2,64,64,"neg",51,51,"mirror",12,"Reaction to mirrors.",0
"1239",2,64,64,"pos",52,53,"trace",14,"Reaction to light.",-1
"1240",2,64,64,"pos",51,52,"blood",12,"Blood colour.",-1
"1241",2,63,63,"neg",88,23,"trace",15,"Norps were able to make the association between the light and the treat even after one seconds, while Yubs were not able to immediately associate between the light and the treat.",65
"1242",2,63,63,"neg",100,3,"mirror",13,"Chups can remove a fleck of dirt on their forehead by rubbing it. Whereas, Xons ignore the mirror when they see a fleck of dirt on the forehead.",97
"1243",2,63,63,"pos",48,47,"blood",11,"while Fik blood is red, whereas Vem blood is yellow.",1
"1244",2,63,63,"pos",42,86,"eyes",11,"Both Elms and Geks have two eyes but Geks's two eyes are situated one above the other, rather than side by side.",-44
"1245",2,63,63,"neg",33,61,"limbs",11,"Shuks have two arm-like limbs, whereas Dobs have five.",-28
"1246",2,63,63,"neg",0,100,"deception",11,"Toffs and Pods sometimes steal food from their neighbours. When caught doing so, Pods attempt to hide themselves but Toffs don't.",-100
"1247",2,63,63,"neg",99,0,"DNA",11,"The genes of Zags bear no chemical resemblance to human DNA.",99
"1248",2,63,63,"pos",93,14,"discrimination",15,"Lems are however unable to tell the difference between very similar objects. are however unable to tell the difference between very similar objects. are however unable to tell the difference between very similar objects. leems are however unable to tell the difference between very similar objects, unlike Rubs that can tell the difference.",79
"1249",2,62,62,"neg",100,100,"limbs",12,"Number of limbs",0
"1250",2,62,62,"neg",100,100,"mirror",14,"Fiks are pedantic",0
"1251",2,62,62,"neg",100,100,"blood",12,"Colour of blood",0
"1252",2,62,62,"neg",100,100,"eyes",12,"Position of eyes",0
"1253",2,62,62,"neg",100,100,"DNA",12,"Composition of DNA",0
"1254",2,62,62,"pos",100,100,"deception",10,"Toffs are shameless",0
"1255",2,62,62,"neg",100,100,"trace",16,"Attention span",0
"1256",2,62,62,"neg",100,100,"discrimination",16,"Level of intelligence",0
"1257",2,61,61,"neg",100,100,"mirror",15,"Elms are cleaner",0
"1258",2,61,61,"neg",100,100,"DNA",13,"Human amino acids",0
"1259",2,61,61,"neg",100,100,"blood",13,"Red blood",0
"1260",2,61,61,"neg",100,100,"deception",11,"More secretive",0
"1261",2,61,61,"neg",100,100,"eyes",13,"Horizontal paired eyes",0
"1262",2,61,61,"neg",100,100,"limbs",13,"Fewer limbs",0
"1263",2,61,61,"neg",100,100,"discrimination",17,"More discriminating",0
"1264",2,61,61,"neg",100,100,"trace",17,"More trainable",0
"1265",2,60,60,"pos",90,71,"mirror",14,"perception to cleanliness",19
"1266",2,60,60,"pos",69,70,"blood",12,"color of blood",-1
"1267",2,60,60,"pos",77,77,"eyes",12,"position of eyes on face",0
"1268",2,60,60,"pos",70,69,"limbs",12,"amount of arms",1
"1269",2,60,60,"pos",84,84,"DNA",12,"similarity of genes to human DNA",0
"1270",2,60,60,"neg",89,69,"trace",18,"responsiveness to psychological experiment",20
"1271",2,60,60,"pos",83,61,"deception",10,"morality of stealing",22
"1272",2,60,60,"neg",84,78,"discrimination",18,"perceptiveness of objects",6
"1273",2,59,59,"neg",56,57,"blood",13,"Different coloured blood",-1
"1274",2,59,59,"neg",41,42,"limbs",13,"Different numbered arms",-1
"1275",2,59,59,"neg",86,76,"trace",19,"Different understanding patience",10
"1276",2,59,59,"neg",57,58,"eyes",13,"Different layout eyes",-1
"1277",2,59,59,"neg",86,73,"mirror",15,"Different self consciousness",13
"1278",2,59,59,"neg",95,88,"discrimination",19,"Different detail attention",7
"1279",2,59,59,"neg",97,94,"deception",11,"Different self preservation",3
"1280",2,59,59,"neg",80,67,"DNA",13,"Different DNA makeup",13
"1281",2,58,58,"pos",96,9,"discrimination",18,"Inability to tell the difference between very similar object",87
"1282",2,58,58,"pos",91,16,"DNA",12,"Toffs are made up of building blocks that bear no chemical resemblance to human DNA",75
"1283",2,58,58,"pos",86,17,"limbs",12,"There numbers of arm-like limb",69
"1284",2,58,58,"pos",87,26,"trace",18,"Duration",61
"1285",2,58,58,"neg",85,16,"deception",12,"Shuks don't hide when caught",69
"1286",2,58,58,"pos",80,25,"eyes",12,"Location of eyes",55
"1287",2,58,58,"pos",87,14,"mirror",14,"Norps are neat than Zags",73
"1288",2,58,58,"pos",90,19,"blood",12,"Color of blood",71
"1289",2,57,57,"pos",63,38,"blood",11,"Fik Toffs Flash",25
"1290",2,57,57,"pos",67,36,"eyes",11,"Xons eye human",31
"1291",2,57,57,"pos",68,37,"DNA",11,"Hul human dna",31
"1292",2,57,57,"pos",76,31,"limbs",11,"Pod Arm Human",45
"1293",2,57,57,"neg",71,35,"discrimination",19,"Norps very smart",36
"1294",2,57,57,"neg",82,40,"trace",19,"Shuks smarter",42
"1295",2,57,57,"pos",74,34,"deception",11,"Vems sneaky",40
"1296",2,57,57,"pos",72,44,"mirror",13,"Zags very clean",28
"1297",2,56,56,"pos",27,30,"blood",10,"Different colour blood.",-3
"1298",2,56,56,"pos",20,17,"eyes",10,"different eyes",3
"1299",2,56,56,"pos",29,25,"DNA",10,"different DNA",4
"1300",2,56,56,"neg",31,31,"trace",20,"ability to wait",0
"1301",2,56,56,"neg",28,29,"deception",12,"Pods hide",-1
"1302",2,56,56,"neg",27,29,"mirror",14,"they recognise reflections",-2
"1303",2,56,56,"neg",28,29,"discrimination",20,"recognise subtle difference",-1
"1304",2,56,56,"pos",31,30,"limbs",10,"number of limbs",1
"1305",2,55,55,"pos",91,61,"mirror",13,"Chups are smarter",30
"1306",2,55,55,"pos",50,50,"eyes",9,"Different eye positions",0
"1307",2,55,55,"pos",50,50,"DNA",9,"Norps are like humans",0
"1308",2,55,55,"pos",90,72,"trace",19,"Rubs are smarter",18
"1309",2,55,55,"pos",85,68,"deception",11,"Elms will hide",17
"1310",2,55,55,"neg",50,51,"blood",11,"Blood colour",-1
"1311",2,55,55,"neg",49,50,"limbs",11,"Number of arms",-1
"1312",2,55,55,"pos",96,85,"discrimination",19,"Toffs are smarter",11
"1313",2,54,54,"neg",43,41,"limbs",12,"number of arms",2
"1314",2,54,54,"neg",39,39,"DNA",10,"gene building blocks",0
"1315",2,54,54,"pos",62,39,"deception",10,"sense of shame",23
"1316",2,54,54,"neg",39,40,"eyes",10,"position of eyes",-1
"1317",2,54,54,"pos",66,30,"mirror",12,"sense of self",36
"1318",2,54,54,"pos",42,42,"blood",10,"blood-colour",0
"1319",2,54,54,"pos",70,57,"trace",18,"ability to learn",13
"1320",2,54,54,"pos",86,74,"discrimination",18,"categorization",12
"1321",2,53,53,"pos",71,50,"trace",17,"timing after association",21
"1322",2,53,53,"pos",73,50,"mirror",11,"active action",23
"1323",2,53,53,"pos",42,42,"eyes",9,"eye (facial) feature",0
"1324",2,53,53,"pos",50,49,"DNA",9,"genetic material",1
"1325",2,53,53,"pos",49,50,"limbs",11,"limb number",-1
"1326",2,53,53,"pos",59,53,"discrimination",17,"discern similar objects",6
"1327",2,53,53,"neg",50,51,"blood",11,"blood colour",-1
"1328",2,53,53,"pos",54,50,"deception",9,"self preservation",4
"1329",2,52,52,"pos",99,99,"discrimination",16,"Toffs are able to tell the difference between very similar objects and Zags cannot",0
"1330",2,52,52,"pos",100,100,"mirror",10,"Chups clean themselves when they have dirt and Norps doesn't",0
"1331",2,52,52,"pos",100,98,"DNA",8,"Dobs are made up of same building blocks that make up human DNA and Shuks does not",2
"1332",2,52,52,"pos",100,100,"trace",16,"light and treat",0
"1333",2,52,52,"pos",99,99,"deception",8,"hide when caught",0
"1334",2,52,52,"neg",99,98,"eyes",10,"different eye situation",1
"1335",2,52,52,"pos",58,59,"blood",10,"different colours",-1
"1336",2,52,52,"pos",99,97,"limbs",10,"different limbs number",2
"1337",2,51,51,"neg",53,53,"eyes",11,"eye location",0
"1338",2,51,51,"pos",79,81,"discrimination",15,"noticing minute differences",-2
"1339",2,51,51,"neg",52,50,"DNA",9,"similar human DNA",2
"1340",2,51,51,"pos",70,70,"trace",15,"delayed association ability",0
"1341",2,51,51,"neg",79,80,"deception",9,"hiding theft",-1
"1342",2,51,51,"neg",43,50,"limbs",11,"less arms",-7
"1343",2,51,51,"neg",50,49,"blood",11,"blood colour",1
"1344",2,51,51,"neg",59,60,"mirror",11,"response to reflection",-1
"1345",2,50,50,"neg",34,94,"DNA",10,"they are almost identical, they are not similar to human genes",-60
"1346",2,50,50,"pos",96,25,"deception",8,"they don't try to hide when caught",71
"1347",2,50,50,"neg",67,100,"trace",16,"Pods associated light even one second after",-33
"1348",2,50,50,"pos",23,25,"eyes",10,"the eyes are arranged differently",-2
"1349",2,50,50,"neg",5,4,"limbs",12,"Xons have more arms",1
"1350",2,50,50,"pos",100,50,"discrimination",14,"they do not distinguish similar objects",50
"1351",2,50,50,"pos",100,68,"mirror",10,"Leems care more about cleanliness",32
"1352",2,50,50,"pos",25,0,"blood",10,"the blood is a different color",25
"1353",2,49,49,"neg",24,90,"deception",9,"Norms hide when caught",-66
"1354",2,49,49,"neg",22,62,"eyes",11,"Dobs have eyes on one side",-40
"1355",2,49,49,"pos",27,21,"blood",9,"Chup have different blood colour",6
"1356",2,49,49,"pos",27,27,"mirror",9,"Shuks ignore mirror whereas pods don't",0
"1357",2,49,49,"neg",31,31,"trace",17,"Leeds given treat immediately",0
"1358",2,49,49,"neg",23,21,"discrimination",15,"Tubs can't tell similar objects",2
"1359",2,49,49,"neg",15,24,"limbs",13,"Gets have 3 more arms",-9
"1360",2,49,49,"neg",15,26,"DNA",11,"Huls have no human dna",-11
"1361",2,48,48,"neg",82,83,"eyes",12,"eyes different axis",-1
"1362",2,48,48,"neg",72,73,"limbs",14,"3 less arms",-1
"1363",2,48,48,"pos",79,79,"blood",8,"redblooded vs yellow",0
"1364",2,48,48,"neg",80,80,"DNA",12,"humanlike building blocks",0
"1365",2,48,48,"neg",100,100,"deception",10,"Rubs hide theft",0
"1366",2,48,48,"pos",92,86,"trace",16,"Fiks tested better",6
"1367",2,48,48,"neg",95,93,"discrimination",16,"Huls differentiate objects",2
"1368",2,48,48,"neg",100,100,"mirror",10,"Elms eliminate dirtiness",0
"1369",2,47,47,"neg",74,74,"DNA",13,"Vems have the same building blocks that make up human DNA. Leems have no chemical resemblance to human DNA.",0
"1370",2,47,47,"neg",80,78,"deception",11,"Rubs steal food, and attempt to hide themselves when doing so. Geks also steal food, but do not attempt to hide themselves when caught.",2
"1371",2,47,47,"neg",79,80,"blood",9,"Norps have red blood. Xons have yellow blood.",-1
"1372",2,47,47,"neg",84,84,"limbs",15,"Huls have two arm-like limbs. Pods have five arm-like limbs.",0
"1373",2,47,47,"neg",79,78,"eyes",13,"Toffs have horizontal-positioned eyes. Dobs have vertically-positioned eyes.",1
"1374",2,47,47,"neg",72,78,"mirror",11,"Fiks like to remove dirt on their forehead in a mirror. Elms do the same, they ignore the mirror (?).",-6
"1375",2,47,47,"neg",84,84,"trace",17,"Shuks were able to associate a flash of light with a treat. Chups could do the same, but needed the treat to be given immediately.",0
"1376",2,47,47,"neg",87,87,"discrimination",17,"Yubs can tell the difference between certain objects. Zags could not tell the difference between similar objects.",0
"1377",2,46,46,"pos",68,64,"DNA",12,"I dont see a separation",4
"1378",2,46,46,"pos",100,9,"mirror",10,"They womt ignore mud on their forheads",91
"1379",2,46,46,"pos",87,15,"deception",10,"Yubs will hide when caught",72
"1380",2,46,46,"pos",74,23,"limbs",14,"Elms have two arm like limbs",51
"1381",2,46,46,"neg",76,25,"trace",18,"Could associate the treat only after one second",51
"1382",2,46,46,"neg",91,29,"blood",10,"Zag blood is red whereas venus is yellow",62
"1383",2,46,46,"neg",81,23,"discrimination",18,"Leems can see things and learn rules",58
"1384",2,46,46,"pos",82,21,"eyes",12,"Xons have tight and left eyes",61
"1385",2,45,45,"neg",100,100,"mirror",11,"Fiks active Leems passive",0
"1386",2,45,45,"pos",100,52,"trace",17,"Toffs intelligent Huls in",48
"1387",2,45,45,"pos",100,100,"DNA",11,"Shuks human dobs alien",0
"1388",2,45,45,"pos",100,100,"limbs",13,"Two arms five arms",0
"1389",2,45,45,"pos",100,100,"eyes",11,"Xons stereo depth of vision",0
"1390",2,45,45,"neg",100,100,"blood",11,"rubs red blood",0
"1391",2,45,45,"pos",100,100,"discrimination",17,"zags better eyseight",0
"1392",2,45,45,"pos",100,100,"deception",9,"vems understand morals",0
"1393",2,44,44,"neg",56,68,"deception",10,"Chups try to hide themselves when caught stealing food.",-12
"1394",2,44,44,"pos",83,66,"discrimination",16,"Shuks can differentiate between very similar objects.",17
"1395",2,44,44,"pos",69,41,"blood",10,"Zag blood is red, not yellow.",28
"1396",2,44,44,"pos",79,64,"limbs",12,"Rubs have two arm-like limbs, not five.",15
"1397",2,44,44,"pos",84,45,"mirror",10,"Leems remove dirt from their forehead.",39
"1398",2,44,44,"pos",83,62,"eyes",10,"Fiks have right and left eyes.",21
"1399",2,44,44,"neg",80,68,"trace",18,"Dobs can associate a flash of light with a treat one second after the light.",12
"1400",2,44,44,"pos",86,73,"DNA",10,"Vems are made up of the same building blocks that make up human DNA.",13
"1401",2,43,43,"neg",88,87,"mirror",11,"one believes the mirror the other doesnt",1
"1402",2,43,43,"neg",85,85,"eyes",11,"placement of eyes",0
"1403",2,43,43,"neg",80,82,"discrimination",17,"abilty to tell differences",-2
"1404",2,43,43,"pos",57,56,"deception",9,"dont hide",1
"1405",2,43,43,"pos",55,58,"blood",9,"blood colour",-3
"1406",2,43,43,"neg",52,50,"trace",19,"ones impatient",2
"1407",2,43,43,"neg",55,57,"DNA",11,"there dna",-2
"1408",2,43,43,"neg",53,50,"limbs",13,"number of arms",3
"1409",2,42,42,"pos",63,63,"limbs",12,"less limbs",0
"1410",2,42,42,"pos",72,44,"trace",18,"Rubs are smarter",28
"1411",2,42,42,"neg",47,69,"blood",10,"Different colour",-22
"1412",2,42,42,"neg",68,72,"deception",10,"Pods indicate vindicitveness",-4
"1413",2,42,42,"pos",75,64,"mirror",10,"Chups are smarter",11
"1414",2,42,42,"neg",72,80,"DNA",12,"Are more human-like",-8
"1415",2,42,42,"pos",70,60,"discrimination",16,"Fiks are smarter",10
"1416",2,42,42,"neg",56,66,"eyes",12,"Different eyes",-10
"1417",2,41,41,"pos",85,85,"DNA",11,"Human-like DNA",0
"1418",2,41,41,"neg",100,100,"blood",11,"Different coloured blood",0
"1419",2,41,41,"pos",100,98,"limbs",11,"Geks have fewer limbs",2
"1420",2,41,41,"pos",100,100,"eyes",11,"Different eye placement",0
"1421",2,41,41,"pos",100,100,"trace",17,"Elms were more intelligent",0
"1422",2,41,41,"neg",99,98,"mirror",11,"Rubs act on external prompts",1
"1423",2,41,41,"neg",100,100,"deception",11,"Pods are sneakier and less honest",0
"1424",2,41,41,"pos",100,100,"discrimination",15,"Toffs are able to differentiate between things",0
"1425",2,40,40,"neg",100,100,"discrimination",16,"Elms can tell the difference between very similar objects whereas Yubs can't.",0
"1426",2,40,40,"pos",100,100,"mirror",10,"Xons ignore mirrors whereas Zags use them to help them to remove dirt from themselves.",0
"1427",2,40,40,"pos",100,100,"blood",10,"Geks have red blood whereas Pods have yellow blood.",0
"1428",2,40,40,"neg",100,100,"trace",18,"Rubs are slightly more responsive to the flash of light experiment as they understand delayed gratification.",0
"1429",2,40,40,"pos",100,100,"DNA",10,"The building blocks that make up Huls are the same as that of humans, whereas that of Chups is not.",0
"1430",2,40,40,"neg",100,100,"eyes",12,"Norps have one eye on top of the other, whereas Fiks have eyes on the left and right.",0
"1431",2,40,40,"pos",100,100,"limbs",10,"Vems have five limbs and Toffs have two.",0
"1432",2,40,40,"neg",100,100,"deception",12,"Dobs do not have a sense of guilt over stealing food whereas Shuks do because they hide.",0
"1433",2,39,39,"pos",100,36,"DNA",9,"The building blocks are different, Rubs like Humans, Pods not",64
